,id,name,corp_id,corp_name,at_present_fouds_id,at_present_fouds_name,job_duration_days,at_present_total_size,at_present_best_profit,at_present_fouds_num
19,30158961,蔡滨,80000226,博时基金,"000936,002142,004434,004435,004677,005878,006158,006159,008866,008867,010455,010456,011585,011586,011756,011757","博时产业新动力混合A,博时外延增长主题灵活配置混合,博时逆向投资混合A,博时逆向投资混合C,博时战略新兴产业混合,博时产业新动力混合C,博时荣享回报混合A,博时荣享回报混合C,博时产业新趋势混合A,博时产业新趋势混合C,博时产业精选混合A,博时产业精选混合C,博时产业慧选混合A,博时产业慧选混合C,博时产业优选混合A,博时产业优选混合C",2362,9564000000.0,205.56,16
20,30691465,陈博,80366080,上银基金,"004138,007393,011504,011505","上银鑫达混合,上银未来生活灵活配置混合,上银丰益混合A,上银丰益混合C",497,742000000.0,76.43,4
21,30507699,陈保国,80147736,西部利得基金,"009258,673020,673060,673141,673143","西部利得景瑞灵活配置混合C,西部利得成长精选混合,西部利得景瑞灵活配置混合A,西部利得景程混合A,西部利得景程混合C",485,605000000.0,84.73,5
22,30516132,陈伯祯,80000237,银河基金,"008563,008564,008709,501307,501308,519646,519651,519652,519653","银河臻优稳健配置混合A,银河臻优稳健配置混合C,银河龙头股票,银河中证沪港深高股息A,银河中证沪港深高股息C,银河鑫利混合I,银河转型混合,银河鑫利混合A,银河鑫利混合C",1084,1907000000.0,40.65,9
23,30352396,陈晨,80048161,东吴基金,"005144,005145,005573,005574,006026,010719","东吴优益债券A,东吴优益债券C,东吴悦秀纯债债券A,东吴悦秀纯债债券C,东吴鼎泰纯债债券,东吴瑞盈63个月定开债",2198,6644000000.0,8.23,6
24,30350760,陈晨,80391977,华泰证券(上海),"005465,005466,006654,006655,008939,008940,008941,008942,008964,008965,009638,009639,009844,009845,011492,011493,011494,011495,011496,011497","华泰紫金智惠定开债券A,华泰紫金智惠定开债券C,华泰紫金季季享定开债A,华泰紫金季季享定开债C,华泰紫金月月购3月滚动债A,华泰紫金月月购3月滚动债C,华泰紫金周周购3月滚动债A,华泰紫金周周购3月滚动债C,华泰紫金中债1-5年国开债指数A,华泰紫金中债1-5年国开债指数C,华泰紫金周周购12个月滚动债发起A,华泰紫金周周购12个月滚动债发起C,华泰紫金丰安27个月定开债券A,华泰紫金丰安27个月定开债券C,华泰紫金丰睿债券发起A,华泰紫金丰睿债券发起C,华泰紫金丰和偏债混合A,华泰紫金丰和偏债混合C,华泰紫金月月发1个月滚动债券发起A,华泰紫金月月发1个月滚动债券发起C",831,11067000000.0,11.55,20
25,30696640,陈臣,80280036,圆信永丰基金,"008311,008312","圆信永丰优选价值A,圆信永丰优选价值C",392,462000000.0,65.62,2
26,30360649,蔡春红,80000249,新华基金,"001004,519093","新华稳健回报混合发起式,新华钻石品质企业混合",2154,397000000.0,99.66,2
27,30340691,曹春林,80380794,创金合信基金,"005076,005927,005928,009454,009455,009768,009769,011146,011147,011229,011230,011377,011378","创金合信优选回报灵活配置混合,创金合信新能源汽车股票A,创金合信新能源汽车股票C,创金合信汇融一年定开混合A,创金合信汇融一年定开混合C,创金合信汇悦一年定开混合A,创金合信汇悦一年定开混合C,创金气候变化责任投资股票A,创金气候变化责任投资股票C,创金合信数字经济主题股票A,创金合信数字经济主题股票C,创金合信积极成长股票A,创金合信积极成长股票C",1438,2130000000.0,154.86,13
28,30707945,崔宸龙,80280038,前海开源基金,"000689,005669,006923,006924","前海开源新经济混合,前海开源公用事业股票,前海开源沪港深非周期股票A,前海开源沪港深非周期股票C",329,498000000.00000006,96.94,4
29,30721223,池陈森,80163340,安信基金,"010709,010710","安信医药健康股票A,安信医药健康股票C",153,280000000.0,14.51,2
30,30339269,陈栋,80048088,光大保德信基金,"000589,001903,001904,003109,003110,003704,360012","光大银发商机混合,光大欣鑫混合A,光大欣鑫混合C,光大安和债券A,光大安和债券C,光大事件驱动混合,光大中小盘混合",2253,5243000000.0,110.11,7
31,30283570,蔡丹,80000236,宝盈基金,"007580,213003,213010","宝盈中证100指数增强C,宝盈策略增长混合,宝盈中证100指数增强A",1409,1773999999.9999998,92.13,3
32,30687132,车飞,80192219,上海光大证券资产管理,"860009,860035,860050,860058","光大阳光稳健增长混合A,光大阳光稳债中短债债券A,光大阳光稳债中短债债券C,光大阳光稳健增长混合C",307,1560000000.0,2.88,4
33,30722562,程放,80000243,长信基金,"004885,519933","长信先优债券,长信利发债券",165,1047000000.0000001,3.74,2
34,30049366,陈芳菲,80366080,上银基金,"007492,010899","上银政策性金融债,上银慧恒收益增强债券",1180,2134000000.0,12.77,2
35,30713258,陈方雷,80365986,中金基金,009158,中金衡利1年定开债,272,1228000000.0,2.76,1
36,30200977,陈富权,80092233,农银汇理基金,"660001,660003,660004","农银行业成长混合,农银平衡双利混合,农银策略价值混合",2854,2690000000.0,265.68,3
37,30133951,陈钢,80041198,天弘基金,"008014,008644,008645,009186,009187,009627,009628,011408,011409","天弘鑫利三年定开,天弘季季兴三个月定开A,天弘季季兴三个月定开C,天弘聚新三个月定开A,天弘聚新三个月定开C,天弘睿新三个月定开A,天弘睿新三个月定开C,天弘益新混合A,天弘益新混合C",3255,14818000000.0,74.34,9
38,30487956,陈桂都,80064225,工银瑞信基金,"000943,000944,002750,002832,004032,005772,006617,007585,007852,008471,008472,010632","工银中高等级信用债债券A,工银中高等级信用债债券B,工银泰享三年理财债券,工银恒享纯债债券,工银丰淳半年定开债券,工银瑞景定开发起式债券,工银瑞泽定开债券,工银瑞弘3个月定开债,工银瑞安3个月定开纯债债券,工银泰颐三年定开债券A,工银泰颐三年定开债券C,工银瑞达一年定开纯债发起式",1746,65034000000.0,18.64,12
39,30684273,陈鹄飞,80048752,中银基金,"003313,004723,004844,006677,006678,009255,010933,012134","中银睿享定开债券,中银丰实定开债,中银利享定期开放债券,中银稳汇短债债券A,中银稳汇短债债券C,中银添盛39个月定期开放债券,中银稳汇短债债券E,中银嘉享3个月定开债",601,36159000000.0,6.52,8
40,30036857,陈国光,80041198,天弘基金,"001210,001484,004694,004748,007781,009986,009987,010824,010825","天弘互联网混合,天弘新价值混合,天弘策略精选混合A,天弘策略精选混合C,天弘弘新混合发起式,天弘创新领航A,天弘创新领航C,天弘创新成长混合发起式A,天弘创新成长混合发起式C",3185,4236000000.0,174.5,9
41,30691376,陈顾君,80403111,浙商证券资管,003366,浙商汇金中证转型成长指数,510,11000000.0,13.84,1
42,30159203,车广路,80280397,湘财基金,"007012,007013,008128,008129,009169,009170,009907,009908,010076,010077,011550,011551","湘财长顺混合发起式A,湘财长顺混合发起式C,湘财长源股票型A,湘财长源股票型C,湘财长兴灵活配置混合A,湘财长兴灵活配置混合C,湘财长泽灵活配置混合A,湘财长泽灵活配置混合C,湘财长弘灵活配置混合A,湘财长弘灵活配置混合C,湘财创新成长一年持有期混合A,湘财创新成长一年持有期混合C",3259,1372000000.0,59.83,12
43,30723023,蔡国亮,80368700,兴银基金,004456,兴银消费新趋势灵活配置,158,7000000.000000001,4.49,1
44,30672361,陈亘斯,80000227,长盛基金,"010991,080007,080015,160806,160807,160814,502013,502040,502053,519100","长盛同鑫行业配置混合C,长盛同鑫行业配置混合A,长盛中小盘精选混合,长盛同庆中证800(LOF),长盛沪深300指数(LOF),长盛中证金融地产指数(LOF),长盛中证申万一带一路指数(LOF),长盛上证50指数(LOF),长盛中证全指证券指数(LOF),长盛中证100指数",746,1911000000.0,70.54,10
45,30189737,陈皓,80000229,易方达基金,"001018,009341,110001,110013,110029,501203","易方达新经济混合,易方达均衡成长股票,易方达平稳增长混合,易方达科翔混合,易方达科讯混合,易方达创新未来18个月封闭混合",3181,33120000000.0,477.55,6
46,30547037,陈恒,80053204,华商基金,"001723,008107","华商新动力混合,华商医药医疗行业股票",1419,276000000.0,65.46,2
47,30674080,陈涵,80064225,工银瑞信基金,"003385,003386,003387,006738,006739,007078,007079,007122,007123,007124,007125,007284,007285,009421,009422,012165,012166,012168,012169,012172,012336,012337","工银全球美元债A人民币,工银全球美元债A美元现汇,工银全球美元债C,工银瑞信添慧债券A,工银瑞信添慧债券C,工银3-5年国开债指数A,工银3-5年国开债指数C,工银1-3年国开债指数A,工银1-3年国开债指数C,工银1-3年农发债指数A,工银1-3年农发债指数C,工银中债1-5年进出口行A,工银中债1-5年进出口行C,工银彭博国开债1-3年指数A,工银彭博国开债1-3年指数C,工银彭博国开债1-3年指数E,工银1-3年农发债指数E,工银中债1-5年进出口行E,工银3-5年国开债指数E,工银1-3年国开债指数E,工银稳健回报60天持有期短债A,工银稳健回报60天持有期短债C",725,14452000000.000002,7.14,22
48,30723878,陈红,80036742,兴证全球基金,"010981,010982,011336,011337","兴全汇虹一年持有混合A,兴全汇虹一年持有混合C,兴全汇吉一年持有混合A,兴全汇吉一年持有混合C",125,4900000000.0,4.37,4
49,30726302,陈皓,80365985,北信瑞丰,"000871,000872,002745","北信瑞丰宜投宝A,北信瑞丰宜投宝B,北信瑞丰丰利混合",98,4017000000.0,1.81,3
50,30674014,程卉超,80560396,合煦智远基金,"007287,007288,168701,168702","合煦智远消费主题股票发起式A,合煦智远消费主题股票发起式C,合煦智远金融科技指数(LOF)A,合煦智远金融科技指数(LOF)C",712,120000000.0,38.77,4
51,30655605,陈鸿平,80075936,中邮基金,006477,中邮沪港深精选混合,809,6000000.0,17.3,1
52,30483498,陈会荣,80000225,大成基金,"000626,000627,000724,000725,000726,001497,003575,004117,008628,090005,090021,090022,091005,091021,091022","大成丰财宝货币A,大成丰财宝货币B,大成添利宝货币A,大成添利宝货币B,大成添利宝货币E,大成月添利债券E,大成惠益纯债,大成惠祥纯债债券,大成惠享一年定开债券,大成货币A,大成月添利债券A,大成现金增利货币A,大成货币B,大成月添利债券B,大成现金增利货币B",1773,61904000000.0,18.45,15
53,30199302,曹晋,80000221,富国基金,"000940,009914,100039,161040","富国中小盘精选混合,富国成长动力混合,富国通胀通缩主题轮动混合,富国创业板两年定开混合",2853,6720999999.999999,201.1,4
54,30040179,陈军,80048161,东吴基金,"010330,011462","东吴兴享成长混合A,东吴兴享成长混合C",5099,2611000000.0,554.64,2
55,30562202,成钧,80168726,平安基金,"004403,004404,005639,005640,005868,005869,006214,006215,009012,009013,159964,159988,510390,510590,511020,511030,512360,512970","平安股息精选沪港深A,平安股息精选沪港深C,平安300ETF联接A,平安300ETF联接C,平安MSCI中国A股ETF联接A,平安MSCI中国A股ETF联接C,平安500ETF联接A,平安500ETF联接C,平安创业板ETF联接A,平安创业板ETF联接C,平安创业板ETF,平安中债-0-5年地方债ETF,平安沪深300ETF,平安中证500ETF,平安中证5-10年国债活跃券ETF,平安中债债利差因子ETF,平安MSCI中国A股国际ETF,平安粤港澳大湾区ETF",1267,11852000000.0,101.37,18
56,30692443,蔡静,80048752,中银基金,"000699,002195,007708,007709,163802,163820","中银薪钱包货币,中银机构现金管理货币,中银瑞福浮动净值型货币A,中银瑞福浮动净值型货币C,中银货币A,中银货币B",469,36115000000.0,2.78,6
57,30058304,崔建波,80174741,方正富邦基金,"008602,008603,010072,010073,011501,011502","方正富邦新兴成长混合A,方正富邦新兴成长混合C,方正富邦策略精选A,方正富邦策略精选C,方正富邦汇福一年定开混合A,方正富邦汇福一年定开混合C",3960,1870000000.0,247.64,6
58,30716731,陈健宾,80000251,景顺长城基金,"002796,002797,003504,003505,004707,004719,005325,005326,006681,007562","景顺长城景盈双利债券A,景顺长城景盈双利债券C,景顺长城景颐丰利债券A,景顺长城景颐丰利债券C,景顺长城睿成混合A,景顺长城睿成混合C,景顺长城泰恒回报混合A,景顺长城泰恒回报混合C,景顺长城景泰聚利纯债,景顺长城景泰纯利债券",107,3586000000.0,3.78,10
59,30733023,陈锦达,80385906,红土创新基金,180301,盐港REIT,7,-100000000.0,0.0,1
60,30586262,陈健夫,80036797,摩根士丹利华鑫基金,"008305,233015","大摩量化配置混合C,大摩量化配置混合A",1048,250000000.0,56.89,2
61,30105820,陈建华,80000250,华宝基金,"007405,159851,159876,240014,516020,516360,516380","华宝中证100指数C,华宝中证金融科技主题ETF,华宝有色金属ETF,华宝中证100指数A,华宝化工ETF,华宝新材料ETF,华宝智能电动汽车ETF",3096,3340999999.9999995,197.52,7
62,30393484,陈俊华,80064562,交银施罗德基金,"006202,010890,010891,011256,011257,519696,519779","交银核心资产混合,交银鸿福六个月持有混合A,交银鸿福六个月持有混合C,交银鸿光一年混合A,交银鸿光一年混合C,交银环球精选混合(QDII),交银沪港深价值精选混合",2032,7148999999.999999,145.17,7
63,30622569,陈建华,80043374,国联安基金,"004081,004082,004083,004084,007999,008000,008877,008900,010817,010818,253020,253021","国联安鑫乾混合A,国联安鑫乾混合C,国联安鑫隆混合A,国联安鑫隆混合C,国联安恒利63个月定开债A,国联安恒利63个月定开债C,国联安增盛一年定开债,国联安增泰一年定开债发起式,国联安鑫稳3个月持有混合A,国联安鑫稳3个月持有混合C,国联安增利债券A,国联安增利债券B",937,9824000000.0,84.35,12
64,30734834,曹建华,80351991,鑫元基金,"000578,000579","鑫元恒鑫收益增强债券型发起式A,鑫元恒鑫收益增强债券型发起式C",4,25000000.0,0.15,2
65,30198507,崔俊杰,80000251,景顺长城基金,"000688,001361,004707,004719,260117,512220,513980","景顺长城研究精选股票,景顺中证科技传媒通信150ETF联接,景顺长城睿成混合A,景顺长城睿成混合C,景顺长城支柱产业混合,景顺中证科技传媒通信150ETF,景顺长城中证港股通科技ETF",2782,1295000000.0,48.3,7
66,30592174,陈纪靖,80205263,红塔红土,"007981,007982,010294,010295,010733,010734","红塔红土瑞祥纯债A,红塔红土瑞祥纯债C,红塔红土盛兴39个月定开债A,红塔红土盛兴39个月定开债C,红塔红土瑞景纯债A,红塔红土瑞景纯债C",823,2452000000.0,65.08,6
67,30367576,陈建军,80380794,创金合信基金,"003190,003191","创金合信消费主题股票A,创金合信消费主题股票C",746,197000000.0,113.15,2
68,30276097,陈建良,80065990,建信基金,"000686,000693,002753,002758,003022,003164,003185,003391,003392,003393,004570,008022,010727,011222,511660,530002,530028,531028","建信嘉薪宝货币A,建信现金添利货币A,建信嘉薪宝货币B,建信现金增利货币A,建信现金添益货币A,建信现金添利货币B,建信货币B,建信天添益货币A,建信天添益货币B,建信天添益货币C,建信结算宝货币,建信短债债券F,建信现金增利货币B,建信现金添益货币C,建信现金添益货币H,建信货币A,建信短债债券C,建信短债债券A",2743,394206000000.0,26.34,18
69,30639173,蔡健林,80053708,汇添富基金,"006763,007059,007060","汇添富养老2030混合(FOF),汇添富养老2040五年持有混合(FOF),汇添富养老2050混合(FOF)",900,1425000000.0,66.39,3
70,30582108,陈觉平,80145102,东方红资产管理,"008428,009579,009806,009807,009842,012088,012089,169106,169108","东方红鑫裕两年定开信用债,东方红鑫安39个月定开债券,东方红招盈甄选一年混合A,东方红招盈甄选一年混合C,东方红明鉴优选两年定开混合,东方红锦和甄选18个月持有混合A,东方红锦和甄选18个月持有混合C,东方红创新优选定开混合,东方红均衡优选定开混合",1084,13763000000.0,35.04,9
71,30567056,陈健玮,80053708,汇添富基金,"005504,006205","添富沪港深大盘价值混合,汇添富沪港深优势定开",1217,1482000000.0,76.62,2
72,30554638,陈金伟,80000236,宝盈基金,"001128,001487,001877","宝盈新兴产业混合,宝盈优势产业混合,宝盈国家安全沪港深股票",205,1238000000.0,30.22,3
73,30302515,陈佳昀,80000240,万家基金,"000773,003518,003519,004811,008331,008332,011243,011244,161908,519186,519187","万家现金宝A,万家鑫瑞纯债A,万家鑫瑞纯债E,万家现金宝B,万家可转债债券A,万家可转债债券C,万家惠裕回报6个月持有期混合A,万家惠裕回报6个月持有期混合C,万家添利债券(LOF),万家稳健增利债券A,万家稳健增利债券C",1470,23697000000.0,31.44,11
74,30198131,程琨,80000248,广发基金,"000747,002624,010021,011758,011866,011867,270008,270025","广发逆向策略混合A,广发优企精选混合A,广发优企精选混合C,广发逆向策略混合C,广发价值增长混合A,广发价值增长混合C,广发核心精选混合,广发行业领先混合A",3051,8708000000.0,224.79,8
75,30516945,蔡卡尔,80000221,富国基金,"005707,159886,161035,161037,515400,516400,516830","富国港股通量化精选股票型,富国细分机械设备产业主题ETF,富国中证医药主题指数增强,富国中证高端制造指数增强型,富国中证大数据产业ETF,富国中证ESG120策略ETF,富国沪深300ESG基准ETF",1620,1332000000.0,149.73,7
76,30053934,陈凯杨,80000226,博时基金,"000277,002781,003607,007536,008411,012487,012488,050006,050106,501100","博时双月薪定期支付债券,博时聚瑞6个月定开债,博时富益纯债债券,博时富乐纯债债券,博时富信纯债债券,博时恒玺一年持有期混合A,博时恒玺一年持有期混合C,博时稳定价值债券B,博时稳定价值债券A,博时安康定开债(LOF)",3112,8483000000.0,79.17,10
77,30201169,陈立,80000245,金鹰基金,"009968,009969,210004,210005","金鹰内需成长混合A,金鹰内需成长混合C,金鹰稳健成长混合,金鹰主题优势混合",2860,1888000000.0,227.78,4
78,30286580,陈梁,80075936,中邮基金,"003513,009415,009416,590001,590005","中邮消费升级,中邮瑞享两年定开混合A,中邮瑞享两年定开混合C,中邮核心优选混合,中邮核心主题混合",2517,3078000000.0,119.54,5
79,30366278,陈龙,80000230,鹏华基金,"007932,008001,010364,012041,012044,159867,159982,159993,160625,160630,160633,160643","鹏华中证500ETF联接A,鹏华中证500ETF联接C,鹏华空天军工指数(LOF)C,鹏华国防C,鹏华券商C,鹏华中证畜牧养殖ETF,鹏华中证500ETF,鹏华国证证券龙头ETF,鹏华证券保险指数(LOF),鹏华国防A,鹏华券商A,鹏华空天军工指数(LOF)A",1821,11802000000.0,52.01,12
80,30296880,陈雷,80000226,博时基金,"000264,011982,050018","博时内需增长混合A,博时内需增长混合C,博时行业轮动混合",2481,523000000.00000006,195.98,3
81,30357471,陈利,80391977,华泰证券(上海),"004749,004860,009638,009639,009844,009845,511670","华泰紫金天天金交易型货币B,华泰紫金零钱宝货币,华泰紫金周周购12个月滚动债发起A,华泰紫金周周购12个月滚动债发起C,华泰紫金丰安27个月定开债券A,华泰紫金丰安27个月定开债券C,华泰紫金天天金交易型货币A",1676,11249000000.0,11.78,7
82,30564992,陈乐,80000220,南方基金,"001183,001334,001503,001504,002220,009351,009352,010074,010075,010444,010445,010881,010882,011064,011065,011746,011747","南方利淘A,南方利鑫A,南方利鑫C,南方利淘C,南方瑞利灵活配置混合,南方誉丰18个月混合A,南方誉丰18个月混合C,南方誉隆一年混合A,南方誉隆一年混合C,南方誉尚一年持有期混合A,南方誉尚一年持有期混合C,南方宝顺混合A,南方宝顺混合C,南方誉享一年持有期混合A,南方誉享一年持有期混合C,南方誉浦一年持有混合A,南方誉浦一年持有混合C",1262,19687000000.0,84.3,17
83,30574436,陈黎,80000226,博时基金,"000246,002109,002198,002206,002519,002569,002625,002698,002929,002930,003023,003258,003963,004118,004307,005820,006929,007659,007996,008411,008674,009168","博时月月薪定期支付债券,博时裕丰纯债3个月定开债,博时裕达纯债债券,博时裕康纯债债券,博时裕景纯债,博时裕弘纯债债券,博时安怡6个月,博时裕利纯债债券,博时聚盈纯债债券,博时聚润纯债债券,博时景发纯债债券,博时富祥纯债债券A,博时慧选纯债定开债,博时裕鹏纯债债券,博时富元纯债债券,博时富兴纯债3个月定开债发起式,博时富融纯债债券,博时富汇3个月定开债发起式,博时富顺纯债债券,博时富信纯债债券,博时稳悦63个月定开债,博时富祥纯债债券C",1162,45198000000.0,13.68,22
84,30616472,崔蕾,80000220,南方基金,"001420,001426,002906,002907,004432,004433,008163,008164,009079,009080,010990,159984,512100,512400,513800,515450","南方大数据300A,南方大数据300C,南方中证500量化增强A,南方中证500量化增强C,南方有色金属ETF联接A,南方有色金属ETF联接C,南方大盘红利50ETF联接A,南方大盘红利50ETF联接C,南方粤港澳大湾区ETF联接A,南方粤港澳大湾区ETF联接C,南方有色金属ETF联接E,南方粤港澳大湾区ETF,南方中证1000ETF,南方中证申万有色金属ETF,南方顶峰TOPIX-ETF,南方中国A股大盘红利低波50ETF",949,10024000000.0,81.56,16
85,30692563,常璐,80294346,太平基金,"000986,009794","太平灵活配置,太平智选一年定开股票",447,2459000000.0,51.6,2
86,30709147,陈岚,80066470,中信保诚基金,"009730,009731","中信保诚安鑫回报债券A,中信保诚安鑫回报债券C",319,1074000000.0,6.54,2
87,30711580,陈荔,80341238,中融基金,"001014,001261,001413,001414,001739,004008,004009,004836,004837,005142,005143","中融融安混合,中融新机遇混合,中融鑫起点混合A,中融鑫起点混合C,中融融安混合二号,中融鑫思路混合A,中融鑫思路混合C,中融鑫价值混合A,中融鑫价值混合C,中融沪港深大消费主题A,中融沪港深大消费主题C",292,1147000000.0,18.71,11
88,30567145,陈令朝,80351991,鑫元基金,"001601,001602,005949,005950","鑫元鑫新收益灵活配置混合A,鑫元鑫新收益灵活配置混合C,鑫元行业轮动混合A,鑫元行业轮动混合C",1252,323000000.0,41.54,4
89,30397260,陈良栋,80000239,长城基金,"000976,162006","长城新兴产业混合,长城久富混合(LOF)",2026,1061000000.0,142.69,2
90,30700110,曹璐迪,80000221,富国基金,"006748,007191,159971,512040,516120","富国中证价值ETF联接A,富国中证价值ETF联接C,富国创业板ETF,富国中证价值ETF,富国中证细分化工产业主题ETF",390,2533000000.0,43.0,5
91,30301235,陈乐华,80452130,新沃基金,"002564,010570,010571,012141,012142,012143,012144","新沃通盈灵活配置混合,新沃创新领航混合A,新沃创新领航混合C,新沃竞争优势混合A,新沃竞争优势混合C,新沃内需增长混合A,新沃内需增长混合C",1916,249000000.00000003,96.94,7
92,30698887,陈林海,80000246,海富通基金,"008610,008611","海富通添鑫收益债券C,海富通添鑫收益债券A",46,56999999.99999999,0.52,2
93,30325634,蔡旻,80000239,长城基金,"007705,009436","长城恒康稳健养老一年(FOF),长城恒泰养老2040三年持有混合(FOF)",2296,610000000.0,21.38,2
94,30292456,程敏,80365985,北信瑞丰,"004352,007808","北信瑞丰研究精选,北信瑞丰量化优选灵活配置",1176,119000000.0,72.06,2
95,30064469,陈旻,80404011,申万宏源证券,970015,申万红利成长灵活配置混合,146,91000000.0,2.45,1
96,30725820,陈蒙,80147736,西部利得基金,"673141,673143","西部利得景程混合A,西部利得景程混合C",107,94000000.0,5.33,2
97,30040164,曹名长,80065113,中欧基金,"001810,001882,001891,004232,005764,166005,166020,166024","中欧潜力价值灵活配置混合A,中欧价值发现混合E,中欧成长优选混合E,中欧价值发现混合C,中欧潜力价值灵活配置混合C,中欧价值发现混合A,中欧成长优选混合A,中欧恒利三年定期开放混合",5287,7026000000.000001,501.94,8
98,30176879,蔡目荣,80000250,华宝基金,"005445,011068,240005,240022","华宝价值发现混合,华宝资源优选混合C,华宝多策略增长开放,华宝资源优选混合A",3219,3558000000.0,222.96,4
99,30403955,成念良,80000251,景顺长城基金,"003315,003407,003408,005327,006065,008333,008409,008822,008823,010477","景顺长城政策性金融债,景顺长城景泰丰利纯债A,景顺长城景泰丰利纯债C,景顺长城景泰稳利定开债A,景顺长城景泰稳利定开债C,景顺长城弘利39个月定开债,景顺长城景泰裕利纯债债券,景顺长城中债1-3年国开行债券指数A,景顺长城中债1-3年国开行债券指数C,景顺长城景泰益利纯债债券",2012,19722000000.0,31.55,10
100,30361543,陈平,80067635,汇丰晋信基金,"000965,011077,540010","汇丰晋信新动力混合,汇丰晋信创新先锋,汇丰晋信科技先锋股票",2151,1154000000.0,86.33,3
101,30040926,陈鹏,80163340,安信基金,"002770,002771,010033,010034","安信新回报混合A,安信新回报混合C,安信成长精选混合A,安信成长精选混合C",4527,1348000000.0,102.14,4
102,30589218,陈鹏辉,80156777,浙商基金,"010148,010149,010777,010778,011179,011180,166801","浙商智选经济动能混合A,浙商智选经济动能混合C,浙商智选家居股票A,浙商智选家居股票C,浙商智选食品饮料股票A,浙商智选食品饮料股票C,浙商聚潮新思维混合",684,2471000000.0,106.81,7
103,30066239,陈鹏扬,80000226,博时基金,"000652,008966,008967,009144,009145,009857,009858,010902,010903,011527,011528,011740,011741,012218,012219,012463,012464","博时裕隆灵活配置混合,博时成长优选两年封闭混合A,博时成长优选两年封闭混合C,博时荣升稳健添利混合A,博时荣升稳健添利混合C,博时价值臻选持有期混合A,博时价值臻选持有期混合C,博时成长领航混合A,博时成长领航混合C,博时恒悦6个月持有混合A,博时恒悦6个月持有混合C,博时成长精选混合A,博时成长精选混合C,博时乐享混合A,博时乐享混合C,博时成长优势混合A,博时成长优势混合C",2121,21629000000.0,197.17,17
104,30164217,蔡青,10000018,中信证券,"900008,900027,900077,900078,900087","中信证券稳健回报混合A,中信证券信远一年持有混合A,中信证券信远一年持有混合B,中信证券稳健回报混合C,中信证券信远一年持有混合C",1229,1427000000.0,8.3,5
105,30649372,储荞,80385906,红土创新基金,"006698,006699,006783,006784","红土创新沪深300增强A,红土创新沪深300增强C,红土创新中证500增强A,红土创新中证500增强C",840,74000000.0,60.28,4
106,30684292,陈奇,80037023,华富基金,"000767,001709,002064","华富国泰民安灵活配置混合,华富物联世界灵活配置混合,华富产业升级灵活配置混合",602,307000000.0,89.72,3
107,30298306,陈启明,80037023,华富基金,"002064,003152,003153,009398,410003,410007","华富产业升级灵活配置混合,华富天鑫灵活配置混合A,华富天鑫灵活配置混合C,华富成长企业精选股票,华富成长趋势混合,华富价值增长混合",2453,2123000000.0,327.13,6
108,30665951,蔡荣成,80000229,易方达基金,"110002,112002","易方达策略成长混合,易方达策略成长二号混合",777,2025000000.0,67.53,2
109,30047073,陈若劲,80385906,红土创新基金,"006061,006064,006700,006701,009077,009078","红土创新增强收益债券A,红土创新增强收益债券C,红土创新稳健混合A,红土创新稳健混合C,红土创新稳进混合A,红土创新稳进混合C",4181,515000000.00000006,83.38,6
110,30424662,蔡若林,80067635,汇丰晋信基金,"009475,009748,540001,540005,541005","汇丰晋信慧盈混合,汇丰晋信惠安纯债63个月定开债,汇丰晋信2016周期混合,汇丰晋信平稳增利中短债A,汇丰晋信平稳增利中短债C",1962,4749000000.0,19.71,5
111,30698282,车日楠,80042861,东方基金,"002068,003837,003838,006212,006213,009177,009178,009461,009462,400023","东方多策略灵活配置混合C,东方臻享纯债债券A,东方臻享纯债债券C,东方臻选纯债债券A,东方臻选纯债债券C,东方永悦18个月定开债券A,东方永悦18个月定开债券C,东方臻萃3个月定开债券A,东方臻萃3个月定开债券C,东方多策略灵活配置混合A",410,5411000000.0,0.6,10
112,30733031,陈茸茸,80365986,中金基金,508056,中金普洛斯REITs,7,-100000000.0,0.0,1
113,30285598,曹思,80075936,中邮基金,"000966,590006","中邮核心科技创新灵活配置混合,中邮中小盘灵活配置混合",2575,385000000.0,107.3,2
114,30047741,常松,80192219,上海光大证券资产管理,"860009,860058","光大阳光稳健增长混合A,光大阳光稳健增长混合C",2014,-100000000.0,60.29,2
115,30681090,程书峰,80000239,长城基金,"000861,004972,004973,009829,009830,200003,200103","长城货币E,长城收益宝货币A,长城收益宝货币B,长城优选增强六个月持有混合A,长城优选增强六个月持有混合C,长城货币A,长城货币B",656,78647000000.0,5.5,7
116,30065466,陈士俊,80091787,浦银安盛基金,"005865,005866,007410,007411,009374,009375,012302,012303,159810,166402,512590,515780,519116,519117","浦银安盛量化多策略混合A,浦银安盛量化多策略混合C,浦银安盛中证高股息ETF联接A,浦银安盛中证高股息ETF联接C,浦银安盛MSCI中国A股ETF联接A,浦银安盛MSCI中国A股ETF联接C,浦银安盛鑫福混合A,浦银安盛鑫福混合C,浦银安盛创业板ETF,浦银安盛沪港深基本面100,浦银安盛中证高股息ETF,浦银安盛MSCI中国A股ETF,浦银安盛沪深300指数增强,浦银安盛基本面400指数",3839,2458000000.0,143.61,14
117,30642828,陈诗昆,80365986,中金基金,"007697,007698,009158","中金衡益增强债券A,中金衡益增强债券C,中金衡利1年定开债",906,1279000000.0,40.26,3
